trip_id,member_id,dest_country,dest_city,dest_district,acceptance_density,cash_intensity,price_level,dest_currency,fx_lcu_per_usd,start_date,end_date,nights,trip_type
T009377,M04607,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-01-13,2025-01-21,8,leisure
T009378,M00276,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-11-23,2024-12-04,11,business
T009379,M03371,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-11-21,2024-11-24,3,leisure
T009380,M02453,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-04-04,2024-04-09,5,business
T009381,M03746,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-04-08,2025-04-18,10,leisure
T009382,M01457,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-02-08,2024-02-17,9,leisure
T009383,M03519,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-08-08,2024-08-21,13,business
T009384,M02266,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-09-15,2024-09-17,2,leisure
T009385,M02630,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-05-17,2025-05-30,13,leisure
T009386,M04859,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2025-03-01,2025-03-14,13,business
T009387,M02323,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-04-26,2024-05-02,6,leisure
T009388,M03474,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-08-17,2024-08-30,13,leisure
T009389,M03248,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-02-23,2024-03-02,8,business
T009390,M01237,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-05-07,2025-05-20,13,leisure
T009391,M04143,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-08-06,2024-08-14,8,leisure
T009392,M04459,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-02-17,2025-02-20,3,leisure
T009393,M02935,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-05-04,2024-05-09,5,business
T009394,M02396,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-10-15,2024-10-19,4,leisure
T009395,M03709,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-05-26,2024-06-03,8,leisure
T009396,M03870,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-04-06,2024-04-20,14,leisure
T009397,M04874,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2025-02-01,2025-02-15,14,leisure
T009398,M00988,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-04-24,2025-04-28,4,business
T009399,M00284,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-08-15,2024-08-18,3,leisure
T009400,M03299,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-05-24,2025-06-07,14,business
T009401,M03651,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-09-28,2024-10-12,14,leisure
T009402,M04745,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2025-02-03,2025-02-08,5,business
T009403,M00464,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-12-03,2024-12-07,4,leisure
T009404,M04996,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-02-04,2024-02-13,9,business
T009405,M01929,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-04-13,2025-04-25,12,leisure
T009406,M01355,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-07-25,2024-08-06,12,leisure
T009407,M04627,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2025-01-08,2025-01-22,14,leisure
T009408,M00353,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-09-25,2024-09-29,4,leisure
T009409,M03516,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-05-01,2024-05-12,11,leisure
T009410,M04319,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-05-08,2025-05-15,7,business
T009411,M04174,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-02-19,2025-03-01,10,leisure
T009412,M01551,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-12-18,2024-12-30,12,business
T009413,M01817,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2025-02-13,2025-02-20,7,leisure
T009414,M01151,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-03-02,2024-03-08,6,business
T009415,M02199,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-03-04,2024-03-10,6,business
T009416,M04450,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-04-19,2024-05-02,13,leisure
T009417,M02414,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2025-03-19,2025-03-28,9,business
T009418,M01671,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-03-19,2024-04-02,14,leisure
T009419,M01391,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-12-04,2024-12-11,7,leisure
T009420,M04291,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-04-22,2025-04-28,6,leisure
T009421,M03799,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2025-03-10,2025-03-20,10,leisure
T009422,M01098,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-10-22,2024-11-03,12,leisure
T009423,M02875,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2025-01-13,2025-01-15,2,leisure
T009424,M04477,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-03-02,2025-03-15,13,business
T009425,M03943,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-01-01,2024-01-07,6,business
T009426,M02025,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-04-10,2024-04-21,11,business
T009427,M00222,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-07-01,2024-07-03,2,business
T009428,M03988,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-01-20,2025-01-31,11,leisure
T009429,M04829,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-04-22,2024-04-27,5,business
T009430,M04228,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-10-05,2024-10-15,10,leisure
T009431,M04095,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-01-15,2024-01-29,14,business
T009432,M02649,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-05-20,2025-06-03,14,leisure
T009433,M02077,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-12-26,2025-01-07,12,leisure
T009434,M04154,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-03-24,2024-03-26,2,leisure
T009435,M00062,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-03-10,2025-03-23,13,leisure
T009436,M00667,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-01-25,2025-01-30,5,business
T009437,M01071,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-08-10,2024-08-21,11,business
T009438,M02973,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-07-11,2024-07-25,14,business
T009439,M00823,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-09-22,2024-09-24,2,leisure
T009440,M03603,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-01-14,2025-01-16,2,business
T009441,M00658,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-03-03,2024-03-10,7,leisure
T009442,M01694,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2025-01-30,2025-02-03,4,business
T009443,M02608,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2025-01-20,2025-02-03,14,business
T009444,M00193,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-01-31,2024-02-05,5,business
T009445,M03201,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-09-13,2024-09-17,4,leisure
T009446,M03842,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-01-04,2025-01-12,8,leisure
T009447,M02225,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-05-01,2025-05-12,11,business
T009448,M04360,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-09-02,2024-09-07,5,business
T009449,M01283,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-01-04,2024-01-10,6,leisure
T009450,M00901,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-08-12,2024-08-15,3,business
T009451,M04800,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2025-06-01,2025-06-09,8,leisure
T009452,M04796,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-08-28,2024-09-11,14,leisure
T009453,M00103,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2025-03-11,2025-03-17,6,business
T009454,M00116,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-12-21,2024-12-30,9,leisure
T009455,M04463,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-04-16,2024-04-21,5,business
T009456,M00513,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-06-22,2025-07-05,13,business
T009457,M02005,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-09-09,2024-09-20,11,leisure
T009458,M04346,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-03-25,2025-04-04,10,business
T009459,M01896,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-11-23,2024-11-29,6,leisure
T009460,M04548,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-03-22,2024-03-25,3,leisure
T009461,M00977,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-03-08,2024-03-17,9,business
T009462,M00429,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2025-03-31,2025-04-10,10,leisure
T009463,M03470,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-01-02,2024-01-13,11,leisure
T009464,M04370,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-12-31,2025-01-09,9,leisure
T009465,M01090,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2025-02-28,2025-03-13,13,leisure
T009466,M03777,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-05-25,2025-06-04,10,business
T009467,M03624,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-04-30,2025-05-13,13,leisure
T009468,M00073,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-12-22,2025-01-02,11,business
T009469,M04944,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-03-05,2024-03-18,13,leisure
T009470,M02647,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-08-01,2024-08-11,10,leisure
T009471,M03529,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-12-02,2024-12-14,12,business
T009472,M04767,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-03-28,2024-04-11,14,leisure
T009473,M03489,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-06-02,2024-06-06,4,leisure
T009474,M04713,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-07-23,2024-07-30,7,leisure
T009475,M01216,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-02-19,2024-02-24,5,leisure
T009476,M03316,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-04-12,2024-04-14,2,business
T009477,M02207,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-12-11,2024-12-18,7,leisure
T009478,M00281,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-01-24,2024-02-02,9,leisure
T009479,M02828,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-09-24,2024-09-28,4,business
T009480,M03162,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-05-26,2024-06-01,6,leisure
T009481,M03279,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2025-01-12,2025-01-15,3,leisure
T009482,M03385,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-01-11,2024-01-24,13,business
T009483,M01539,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-03-24,2024-04-07,14,leisure
T009484,M03386,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-01-12,2024-01-26,14,business
T009485,M04420,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-07-30,2024-08-09,10,leisure
T009486,M03405,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-01-28,2024-01-30,2,leisure
T009487,M01313,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-06-29,2024-07-10,11,leisure
T009488,M00628,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-05-23,2025-06-06,14,leisure
T009489,M00129,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-10-07,2024-10-17,10,business
T009490,M00539,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-02-27,2024-03-05,7,leisure
T009491,M03402,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-08-24,2024-09-03,10,leisure
T009492,M00289,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-07-11,2024-07-21,10,leisure
T009493,M04945,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-09-21,2024-10-02,11,leisure
T009494,M04234,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-02-20,2024-02-28,8,leisure
T009495,M03342,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-08-20,2024-08-31,11,leisure
T009496,M03356,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-10-24,2024-11-01,8,business
T009497,M00541,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-01-22,2024-01-25,3,leisure
T009498,M03915,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-01-18,2024-01-20,2,business
T009499,M03716,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-10-30,2024-11-13,14,leisure
T009500,M01218,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-01-02,2024-01-04,2,leisure
T009501,M03858,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-03-17,2024-03-23,6,leisure
T009502,M00295,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-02-10,2024-02-18,8,leisure
T009503,M04874,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-02-15,2025-02-26,11,leisure
T009504,M02544,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2025-06-21,2025-06-27,6,leisure
T009505,M04742,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-12-02,2024-12-11,9,leisure
T009506,M03466,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2025-05-28,2025-06-11,14,business
T009507,M02986,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-05-17,2024-05-26,9,leisure
T009508,M02559,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-11-12,2024-11-24,12,leisure
T009509,M01614,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-10-23,2024-10-30,7,leisure
T009510,M03954,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-02-28,2024-03-07,8,business
T009511,M02415,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-04-08,2024-04-17,9,business
T009512,M00959,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-06-22,2024-06-24,2,leisure
T009513,M04860,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-03-12,2024-03-20,8,business
T009514,M04040,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-11-04,2024-11-16,12,business
T009515,M02501,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-03-26,2024-04-09,14,leisure
T009516,M01191,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-12-21,2025-01-03,13,leisure
T009517,M03650,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-10-22,2024-10-27,5,leisure
T009518,M01921,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-06-03,2025-06-16,13,leisure
T009519,M03174,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-12-19,2024-12-22,3,business
T009520,M00136,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-03-21,2025-04-01,11,business
T009521,M02475,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-12-08,2024-12-10,2,leisure
T009522,M00982,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-12-20,2024-12-28,8,leisure
T009523,M00834,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-04-14,2024-04-22,8,leisure
T009524,M03757,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-06-14,2025-06-22,8,business
T009525,M02408,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2025-06-15,2025-06-25,10,leisure
T009526,M00680,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-05-05,2024-05-14,9,leisure
T009527,M02709,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-03-02,2024-03-08,6,leisure
T009528,M04655,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-05-10,2025-05-19,9,leisure
T009529,M00483,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2025-05-16,2025-05-30,14,leisure
T009530,M02479,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-08-01,2024-08-09,8,leisure
T009531,M02130,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-01-11,2024-01-23,12,leisure
T009532,M04260,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-08-24,2024-09-07,14,leisure
T009533,M03541,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-11-21,2024-11-24,3,leisure
T009534,M04219,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-05-18,2025-05-24,6,leisure
T009535,M00531,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-04-12,2024-04-18,6,business
T009536,M00839,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-08-16,2024-08-30,14,leisure
T009537,M04721,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-03-29,2025-04-05,7,leisure
T009538,M01423,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-10-26,2024-10-31,5,leisure
T009539,M03683,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-11-18,2024-11-24,6,leisure
T009540,M00239,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-03-01,2024-03-11,10,business
T009541,M02980,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-05-17,2025-05-20,3,leisure
T009542,M01069,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-06-12,2024-06-26,14,leisure
T009543,M02254,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-05-16,2024-05-22,6,leisure
T009544,M02744,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-08-21,2024-08-28,7,leisure
T009545,M04343,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-04-01,2024-04-08,7,business
T009546,M01654,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-04-12,2024-04-16,4,leisure
T009547,M01594,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-07-16,2024-07-19,3,leisure
T009548,M04381,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2025-05-25,2025-06-04,10,leisure
T009549,M03440,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2025-04-09,2025-04-18,9,leisure
T009550,M04563,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-04-24,2024-05-02,8,leisure
T009551,M03973,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-09-07,2024-09-17,10,leisure
T009552,M00367,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-10-12,2024-10-25,13,business
T009553,M02787,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-05-02,2025-05-07,5,leisure
T009554,M04335,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-04-12,2024-04-25,13,business
T009555,M00391,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-06-21,2025-06-25,4,business
T009556,M01611,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-07-20,2024-07-31,11,business
T009557,M00821,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-02-06,2025-02-20,14,leisure
T009558,M04347,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-07-15,2024-07-24,9,leisure
T009559,M00740,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2025-05-26,2025-06-03,8,business
T009560,M03491,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-09-07,2024-09-11,4,business
T009561,M04294,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-02-07,2024-02-20,13,leisure
T009562,M01738,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2025-06-23,2025-07-05,12,business
T009563,M04477,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-08-06,2024-08-16,10,leisure
T009564,M03867,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-06-05,2025-06-10,5,leisure
T009565,M02430,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-02-23,2024-03-07,13,leisure
T009566,M03519,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-05-07,2025-05-10,3,business
T009567,M02143,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-05-18,2025-05-20,2,leisure
T009568,M04547,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-06-16,2024-06-27,11,leisure
T009569,M02830,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2025-03-12,2025-03-21,9,business
T009570,M02636,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2025-02-22,2025-03-02,8,leisure
T009571,M01160,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-01-27,2024-02-10,14,leisure
T009572,M01453,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-08-22,2024-09-02,11,leisure
T009573,M00721,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-05-02,2024-05-05,3,leisure
T009574,M03232,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-03-01,2025-03-07,6,business
T009575,M02111,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-10-25,2024-11-06,12,business
T009576,M00464,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2025-01-19,2025-01-22,3,leisure
T009577,M03834,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-09-24,2024-09-27,3,leisure
T009578,M01454,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-09-29,2024-10-08,9,leisure
T009579,M04447,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-01-24,2024-02-03,10,leisure
T009580,M02621,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-07-29,2024-08-04,6,leisure
T009581,M00342,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-10-17,2024-10-31,14,leisure
T009582,M02010,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-05-28,2024-06-10,13,leisure
T009583,M00924,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2025-06-06,2025-06-16,10,business
T009584,M00570,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-07-01,2024-07-05,4,leisure
T009585,M03354,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-07-19,2024-07-22,3,leisure
