txn_id,trip_id,member_id,category,mcc,merchant_name,dest_country,dest_district,currency,amount_usd,amount_local,amount
X0019445,T008072,M01922,retail,5311,Merci,France,Le Marais,EUR,1709.69,1513.02,1709.69
X0019446,T008073,M02740,retail,5311,Plaza Senayan nearby,Indonesia,SCBD,IDR,38.28,630842.0,38.28
X0019447,T008075,M00967,retail,5311,Shibuya G'Club,Japan,Shibuya,JPY,617.68,92440.0,617.68
X0019448,T008076,M02719,retail,5311,Pavilion nearby,Malaysia,KLCC,MYR,830.97,3560.22,830.97
X0019449,T008077,M00445,retail,5311,Hyundai Department Store Trade Center,South Korea,Gangnam,KRW,1281.98,1823547.0,1281.98
X0019450,T008078,M02755,retail,5311,Giant,Australia,CBD,AUD,286.85,445.19,286.85
X0019451,T008079,M00913,retail,5311,City Hatters,Australia,Laneways,AUD,197.25,306.13,197.25
X0019452,T008080,M04851,retail,5311,au Shop,Japan,Shibuya,JPY,632.16,94608.0,632.16
X0019453,T008081,M02958,retail,5311,Penang Times Square,Malaysia,George Town,MYR,134.76,577.38,134.76
X0019454,T008082,M04752,retail,5311,41 Living Story,Malaysia,George Town,MYR,188.74,808.64,188.74
X0019455,T008084,M00688,retail,5311,Pavilion nearby,Malaysia,KLCC,MYR,121.42,520.21,121.42
X0019456,T008085,M03293,retail,5311,Taiseido Bookstore,Japan,Shibuya,JPY,132.11,19772.0,132.11
X0019457,T008086,M02395,retail,5311,Dong Xuan Market,Vietnam,Old Quarter,VND,66.69,1611573.0,66.69
X0019458,T008087,M02574,retail,5311,Mitsukoshi Ginza,Japan,Ginza,JPY,1775.17,265668.0,1775.17
X0019459,T008088,M01327,retail,5311,Langham Place,Hong Kong,Mong Kok,HKD,33.21,258.92,33.21
X0019460,T008089,M01238,retail,5311,Kuromon Market,Japan,Namba,JPY,284.83,42628.0,284.83
X0019461,T008090,M00269,retail,5311,Terminal 21 Asok,Thailand,Sukhumvit,THB,360.9,11867.5,360.9
X0019462,T008091,M02077,retail,5311,BHV Marais,France,Le Marais,EUR,38.94,34.46,38.94
X0019463,T008092,M03200,retail,5311,Paris Baguette,South Korea,Gangnam,KRW,205.17,291847.0,205.17
X0019464,T008093,M01157,retail,5311,ION Orchard,Singapore,Orchard,SGD,150.72,197.06,150.72
X0019465,T008095,M00545,retail,5311,tạp hóa,Vietnam,Ba Dinh,VND,68.56,1656730.0,68.56
X0019466,T008096,M01124,retail,5311,Bali Bagus,Indonesia,Ubud,IDR,14.55,239758.0,14.55
X0019467,T008097,M02681,retail,5311,The Face Shop,South Korea,Myeongdong,KRW,483.97,688420.0,483.97
X0019468,T008098,M04679,retail,5311,Takashimaya VN,Vietnam,District 1,VND,5.13,124079.0,5.13
X0019469,T008099,M04739,retail,5311,Westfield Sydney,Australia,CBD,AUD,495.06,768.33,495.06
X0019470,T008100,M03655,retail,5311,Harry Potter,Japan,Shibuya,JPY,431.83,64627.0,431.83
X0019471,T008101,M00641,retail,5311,Thai Airways Contact Center,Thailand,Khao San,THB,47.68,1567.9,47.68
X0019472,T008104,M04668,retail,5311,ION Orchard,Singapore,Orchard,SGD,298.85,390.73,298.85
X0019473,T008105,M02168,retail,5311,OPS,South Korea,Haeundae,KRW,702.97,999927.0,702.97
X0019474,T008106,M01896,retail,5311,ALAND,Japan,Shibuya,JPY,514.27,76965.0,514.27
X0019475,T008107,M01090,retail,5311,Pavilion KL,Malaysia,Bukit Bintang,MYR,140.3,601.11,140.3
X0019476,T008108,M00746,retail,5311,Times Square,Thailand,Sukhumvit,THB,24.67,811.34,24.67
X0019477,T008109,M04904,retail,5311,Paris Baguette,South Korea,Gangnam,KRW,35.59,50624.0,35.59
X0019478,T008112,M02970,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,13.41,57.45,13.41
X0019479,T008113,M04811,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,1127.79,1474.52,1127.79
X0019480,T008114,M04389,retail,5311,Pavilion KL,Malaysia,Bukit Bintang,MYR,53.97,231.25,53.97
X0019481,T008115,M01632,retail,5311,Ministop,Japan,Shibuya,JPY,424.41,63516.0,424.41
X0019482,T008116,M02182,retail,5311,Kyoto Craft Center,Japan,Gion,JPY,177.92,26627.0,177.92
X0019483,T008117,M02432,retail,5311,Nishiki Market stalls,Japan,Gion,JPY,231.62,34664.0,231.62
X0019484,T008118,M04699,retail,5311,Delta Dewata,Indonesia,Ubud,IDR,24.79,408533.0,24.79
X0019485,T008119,M02543,retail,5311,Via del Corso shops,Italy,Centro Storico,EUR,221.41,195.94,221.41
X0019486,T008121,M03988,retail,5311,Vincom Da Nang,Vietnam,Han River,VND,64.62,1561437.0,64.62
X0019487,T008122,M02473,retail,5311,People's Park Centre,Singapore,Chinatown,SGD,391.55,511.94,391.55
X0019488,T008123,M02511,retail,5311,au Shop,Japan,Shibuya,JPY,228.05,34130.0,228.05
X0019489,T008124,M02420,retail,5311,Wako,Japan,Ginza,JPY,574.34,85955.0,574.34
X0019490,T008125,M02073,retail,5311,beautywave,South Korea,Myeongdong,KRW,827.68,1177322.0,827.68
X0019491,T008126,M03093,retail,5311,Seminyak Village,Indonesia,Seminyak,IDR,122.23,2014154.0,122.23
X0019492,T008127,M04430,retail,5311,Pitt Street Mall,Australia,CBD,AUD,149.18,231.52,149.18
X0019493,T008129,M04572,retail,5311,People's Park Centre,Singapore,Chinatown,SGD,168.81,220.7,168.81
X0019494,T008130,M01366,retail,5311,Cửa Hàng Thời Trang Maily,Vietnam,Ba Dinh,VND,137.45,3321436.0,137.45
X0019495,T008131,M04627,retail,5311,Imperial Citadel of Thang Long,Vietnam,Ba Dinh,VND,17.47,422254.0,17.47
X0019496,T008132,M00988,retail,5311,SKM Mart,Thailand,Patong,THB,14.91,490.44,14.91
X0019497,T008134,M03109,retail,5311,Lawson,Japan,Shibuya,JPY,339.89,50868.0,339.89
X0019498,T008135,M02779,retail,5311,Dong Xuan Market,Vietnam,Old Quarter,VND,39.39,951891.0,39.39
X0019499,T008137,M00142,retail,5311,Shaman,Thailand,Khao San,THB,4.15,136.42,4.15
X0019500,T008138,M02903,retail,5311,Fahrenheit88,Malaysia,Bukit Bintang,MYR,30.74,131.69,30.74
X0019501,T008139,M04352,retail,5311,Mitsukoshi Ginza,Japan,Ginza,JPY,820.15,122743.0,820.15
X0019502,T008140,M02571,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,3387.12,14511.88,3387.12
X0019503,T008141,M03401,retail,5311,Hang Ngang silk shops,Vietnam,Old Quarter,VND,21.53,520290.0,21.53
X0019504,T008143,M04910,retail,5311,Via del Corso shops,Italy,Centro Storico,EUR,53.77,47.59,53.77
X0019505,T008145,M04015,retail,5311,Rolex,Japan,Shibuya,JPY,121.24,18145.0,121.24
X0019506,T008146,M03184,retail,5311,Circle K,Vietnam,District 1,VND,252.32,6097270.0,252.32
X0019507,T008147,M01896,retail,5311,Kyoto Craft Center,Japan,Gion,JPY,223.59,33462.0,223.59
X0019508,T008148,M04410,retail,5311,BHV Marais,France,Le Marais,EUR,146.16,129.35,146.16
X0019509,T008149,M02445,retail,5311,Salvatore Ferragamo,Italy,Duomo,EUR,597.17,528.48,597.17
X0019510,T008150,M04111,retail,5311,Seminyak Village,Indonesia,Seminyak,IDR,21.82,359536.0,21.82
X0019511,T008151,M01540,retail,5311,Pavilion KL,Malaysia,Bukit Bintang,MYR,110.21,472.2,110.21
X0019512,T008152,M03054,retail,5311,Shibuya G'Club,Japan,Shibuya,JPY,179.0,26788.0,179.0
X0019513,T008154,M04242,retail,5311,Place du Tertre,France,Montmartre,EUR,477.21,422.32,477.21
X0019514,T008155,M03363,retail,5311,Kun's Mart,Vietnam,Ba Dinh,VND,5.73,138495.0,5.73
X0019515,T008156,M02981,retail,5311,Mini Mart on Flinders,Australia,Laneways,AUD,217.34,337.32,217.34
X0019516,T008157,M01848,retail,5311,BLUE LUG,Japan,Shibuya,JPY,1017.67,152302.0,1017.67
X0019517,T008158,M00556,retail,5311,BHV Marais,France,Le Marais,EUR,977.93,865.44,977.93
X0019518,T008160,M03225,retail,5311,Youngpoong Bookstore,South Korea,Gangnam,KRW,441.19,627570.0,441.19
X0019519,T008161,M01633,retail,5311,Cotton On,Australia,Laneways,AUD,497.43,772.01,497.43
X0019520,T008162,M03824,retail,5311,Baan Sabai Thai Massage,Thailand,Khao San,THB,1.66,54.65,1.66
X0019521,T008163,M01832,retail,5311,Takashimaya,Singapore,Orchard,SGD,1351.12,1766.52,1351.12
X0019522,T008164,M04538,retail,5311,Giant,Australia,CBD,AUD,51.88,80.52,51.88
X0019523,T008165,M03242,retail,5311,Langham Place,Hong Kong,Mong Kok,HKD,540.53,4214.57,540.53
X0019524,T008166,M04634,retail,5311,Pavilion KL,Malaysia,Bukit Bintang,MYR,143.44,614.56,143.44
X0019525,T008167,M00251,retail,5311,Merci,France,Le Marais,EUR,97.85,86.59,97.85
X0019526,T008168,M03619,retail,5311,Baan Sabai Thai Massage,Thailand,Khao San,THB,10.73,352.81,10.73
X0019527,T008169,M03881,retail,5311,Gucci,Italy,Duomo,EUR,151.37,133.96,151.37
X0019528,T008172,M01649,retail,5311,Fahrenheit88,Malaysia,Bukit Bintang,MYR,701.37,3004.97,701.37
X0019529,T008174,M04186,retail,5311,Dong Xuan Market,Vietnam,Old Quarter,VND,14.43,348710.0,14.43
X0019530,T008176,M03179,retail,5311,Lane Crawford,Hong Kong,Central,HKD,74.0,576.99,74.0
X0019531,T008177,M04456,retail,5311,Adidas,South Korea,Myeongdong,KRW,1887.16,2684380.0,1887.16
X0019532,T008179,M03696,retail,5311,Campo de' Fiori market,Italy,Centro Storico,EUR,351.65,311.2,351.65
X0019533,T008180,M03189,retail,5311,Mitsukoshi Ginza,Japan,Ginza,JPY,187.06,27995.0,187.06
X0019534,T008181,M00350,retail,5311,Kayu Aya shops,Indonesia,Seminyak,IDR,5.63,92850.0,5.63
X0019535,T008182,M00552,retail,5311,Cửa Hàng Thương Mại Quốc Tế Mega,Vietnam,District 1,VND,271.97,6572048.0,271.97
X0019536,T008183,M01331,retail,5311,Landmark,Hong Kong,Central,HKD,420.27,3276.88,420.27
X0019537,T008184,M02101,retail,5311,Get & Go,Australia,CBD,AUD,1129.85,1753.53,1129.85
X0019538,T008185,M01278,retail,5311,세븐7편의점,South Korea,Gangnam,KRW,533.13,758349.0,533.13
X0019539,T008186,M04058,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,1160.99,1517.94,1160.99
X0019540,T008188,M01600,retail,5311,Terminal 21 Asok,Thailand,Sukhumvit,THB,220.42,7247.89,220.42
X0019541,T008189,M03470,retail,5311,Warorot Market,Thailand,Old City,THB,27.78,913.43,27.78
X0019542,T008190,M02164,retail,5311,Uniqlo Ginza,Japan,Ginza,JPY,300.52,44975.0,300.52
X0019543,T008191,M04638,retail,5311,Nishiki Market stalls,Japan,Gion,JPY,261.57,39146.0,261.57
X0019544,T008192,M04542,retail,5311,Campo de' Fiori market,Italy,Centro Storico,EUR,707.09,625.75,707.09
X0019545,T008194,M03859,retail,5311,Fahrenheit88,Malaysia,Bukit Bintang,MYR,102.76,440.27,102.76
X0019546,T008195,M00747,retail,5311,San Lorenzo Market,Italy,Duomo,EUR,154.23,136.49,154.23
X0019547,T008197,M00166,retail,5311,Place du Tertre,France,Montmartre,EUR,573.82,507.81,573.82
X0019548,T008198,M02587,retail,5311,Liquorland Express,Australia,Laneways,AUD,226.22,351.09,226.22
X0019549,T008199,M02310,retail,5311,THE CAP,Japan,Shibuya,JPY,517.33,77423.0,517.33
X0019550,T008200,M04721,retail,5311,FamilyMart,Thailand,Patong,THB,12.44,409.06,12.44
X0019551,T008201,M04547,retail,5311,Frisbee,South Korea,Myeongdong,KRW,116.74,166056.0,116.74
X0019552,T008202,M02911,retail,5311,Pacific Place,Indonesia,SCBD,IDR,423.48,6978109.0,423.48
X0019553,T008203,M01879,retail,5311,People's Park Centre,Singapore,Chinatown,SGD,258.87,338.46,258.87
X0019554,T008204,M01086,retail,5311,Neil Mart,South Korea,Myeongdong,KRW,246.45,350563.0,246.45
X0019555,T008205,M00824,retail,5311,GS25,South Korea,Gangnam,KRW,729.39,1037517.0,729.39
X0019556,T008206,M04614,retail,5311,Sneaker Street,Hong Kong,Mong Kok,HKD,208.68,1627.09,208.68
X0019557,T008207,M04013,retail,5311,IFC Mall,Hong Kong,Central,HKD,1181.7,9213.78,1181.7
X0019558,T008208,M02471,retail,5311,Place du Tertre,France,Montmartre,EUR,2388.84,2114.05,2388.84
X0019559,T008209,M03325,retail,5311,Han Market,Vietnam,Han River,VND,6.4,154625.0,6.4
X0019560,T008210,M00208,retail,5311,7-Eleven,South Korea,Haeundae,KRW,52.88,75218.0,52.88
X0019561,T008211,M01375,retail,5311,Wako,Japan,Ginza,JPY,236.72,35428.0,236.72
X0019562,T008212,M04027,retail,5311,Wako,Japan,Ginza,JPY,298.06,44607.0,298.06
X0019563,T008214,M03129,retail,5311,J.I.B Computer Group,Thailand,Old City,THB,47.68,1567.96,47.68
X0019564,T008216,M01615,retail,5311,Central Catholic Bookshop,Australia,Laneways,AUD,76.83,119.24,76.83
X0019565,T008217,M03895,retail,5311,Mitsukoshi Ginza,Japan,Ginza,JPY,218.53,32705.0,218.53
X0019566,T008218,M02381,retail,5311,41 Living Story,Malaysia,George Town,MYR,30.33,129.95,30.33
X0019567,T008219,M04241,retail,5311,Jungceylon,Thailand,Patong,THB,14.15,465.45,14.15
X0019568,T008220,M04525,retail,5311,Cửa Hàng Thời Trang Maily,Vietnam,Ba Dinh,VND,1.23,29740.0,1.23
X0019569,T008221,M02068,retail,5311,Indomaret,Indonesia,Malioboro,IDR,3.6,59279.0,3.6
X0019570,T008222,M03597,retail,5311,Via del Corso shops,Italy,Centro Storico,EUR,50.01,44.26,50.01
X0019571,T008223,M02939,retail,5311,Crystal Mart,South Korea,Myeongdong,KRW,174.84,248694.0,174.84
X0019572,T008224,M01447,retail,5311,크로바원색,South Korea,Myeongdong,KRW,47.68,67825.0,47.68
X0019573,T008226,M00928,retail,5311,7-Eleven,South Korea,Haeundae,KRW,6.91,9825.0,6.91
X0019574,T008227,M02397,retail,5311,Galaxy,Japan,Shibuya,JPY,942.64,141073.0,942.64
X0019575,T008228,M02635,retail,5311,7-Eleven,Australia,CBD,AUD,429.6,666.73,429.6
X0019576,T008229,M01419,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,94.56,405.15,94.56
X0019577,T008230,M04248,retail,5311,Merci,France,Le Marais,EUR,910.35,805.63,910.35
X0019578,T008231,M00287,retail,5311,Hyundai Department Store Trade Center,South Korea,Gangnam,KRW,621.5,884040.0,621.5
X0019579,T008232,M00806,retail,5311,Wako,Japan,Ginza,JPY,421.61,63098.0,421.61
X0019580,T008233,M02453,retail,5311,Paragon,Singapore,Orchard,SGD,734.93,960.89,734.93
X0019581,T008234,M01821,retail,5311,Ladies' Market,Hong Kong,Mong Kok,HKD,373.66,2913.49,373.66
X0019582,T008237,M02105,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,18.29,78.35,18.29
X0019583,T008238,M04763,retail,5311,Lot 10,Malaysia,Bukit Bintang,MYR,24.6,105.38,24.6
X0019584,T008239,M03484,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,90.07,117.77,90.07
X0019585,T008240,M00101,retail,5311,Fresh! Spa,Indonesia,Ubud,IDR,5.69,93836.0,5.69
X0019586,T008241,M03492,retail,5311,Merci,France,Le Marais,EUR,801.67,709.45,801.67
X0019587,T008242,M03507,retail,5311,Campo de' Fiori market,Italy,Centro Storico,EUR,785.0,694.7,785.0
X0019588,T008243,M04678,retail,5311,Takashimaya,Singapore,Orchard,SGD,2871.22,3753.98,2871.22
X0019589,T008244,M04653,retail,5311,UNIQLO,Japan,Shibuya,JPY,56.24,8416.0,56.24
X0019590,T008246,M02410,retail,5311,Via del Corso shops,Italy,Centro Storico,EUR,456.45,403.94,456.45
X0019591,T008247,M00162,retail,5311,OTC,Australia,Laneways,AUD,5734.5,8899.93,5734.5
X0019592,T008248,M01982,retail,5311,Coles,Australia,CBD,AUD,1121.25,1740.18,1121.25
X0019593,T008249,M03647,retail,5311,Kuromon Market,Japan,Namba,JPY,3373.23,504830.0,3373.23
X0019594,T008250,M00924,retail,5311,Pavilion nearby,Malaysia,KLCC,MYR,131.55,563.62,131.55
X0019595,T008251,M00250,retail,5311,Kmart,Australia,Laneways,AUD,1322.92,2053.17,1322.92
X0019596,T008252,M01180,retail,5311,EmQuartier,Thailand,Sukhumvit,THB,49.98,1643.38,49.98
X0019597,T008253,M00804,retail,5311,Place du Tertre,France,Montmartre,EUR,390.3,345.4,390.3
X0019598,T008254,M01179,retail,5311,FamilyMart,Thailand,Patong,THB,18.53,609.25,18.53
X0019599,T008256,M02919,retail,5311,IGA,Australia,Laneways,AUD,218.68,339.4,218.68
X0019600,T008257,M04613,retail,5311,7-Eleven,Thailand,Old City,THB,251.9,8283.03,251.9
X0019601,T008258,M01478,retail,5311,Sneaker Street,Hong Kong,Mong Kok,HKD,518.64,4043.9,518.64
X0019602,T008259,M00094,retail,5311,ALAND,Japan,Shibuya,JPY,2080.52,311366.0,2080.52
X0019603,T008260,M04112,retail,5311,Velo Thailand,Thailand,Khao San,THB,48.84,1605.91,48.84
X0019604,T008261,M04269,retail,5311,tạp hóa,Vietnam,Ba Dinh,VND,16.1,388939.0,16.1
X0019605,T008262,M03982,retail,5311,Tokyu Hands Namba,Japan,Namba,JPY,301.39,45105.0,301.39
X0019606,T008263,M03824,retail,5311,Uniqlo Ginza,Japan,Ginza,JPY,14.54,2177.0,14.54
X0019607,T008265,M02744,retail,5311,MSY Ultimo,Australia,CBD,AUD,1397.28,2168.57,1397.28
X0019608,T008266,M03776,retail,5311,Landmark,Hong Kong,Central,HKD,370.08,2885.55,370.08
X0019609,T008267,M01262,retail,5311,Plaza Senayan nearby,Indonesia,SCBD,IDR,7.41,122084.0,7.41
X0019610,T008268,M02863,retail,5311,BHV Marais,France,Le Marais,EUR,43.06,38.1,43.06
X0019611,T008269,M02147,retail,5311,Kitamura,Japan,Shibuya,JPY,255.66,38261.0,255.66
X0019612,T008271,M01563,retail,5311,Seminyak Village,Indonesia,Seminyak,IDR,59.09,973650.0,59.09
X0019613,T008273,M04894,retail,5311,Frisbee,South Korea,Myeongdong,KRW,470.36,669053.0,470.36
X0019614,T008274,M02510,retail,5311,Big One Supermarket,Thailand,Patong,THB,5.32,175.1,5.32
X0019615,T008275,M00504,retail,5311,Pacific Place,Indonesia,SCBD,IDR,6.61,108879.0,6.61
X0019616,T008276,M02673,retail,5311,41 Living Story,Malaysia,George Town,MYR,28.51,122.17,28.51
X0019617,T008278,M01132,retail,5311,Body Care Massage,Thailand,Old City,THB,21.87,719.3,21.87
X0019618,T008279,M03714,retail,5311,Simple Tour,Indonesia,Malioboro,IDR,28.54,470215.0,28.54
X0019619,T008280,M00388,retail,5311,Terminal 21 Asok,Thailand,Sukhumvit,THB,43.55,1431.92,43.55
X0019620,T008281,M00943,retail,5311,Hyundai Department Store Trade Center,South Korea,Gangnam,KRW,763.14,1085518.0,763.14
X0019621,T008282,M01224,retail,5311,Liquorland Express,Australia,Laneways,AUD,748.82,1162.17,748.82
X0019622,T008283,M03645,retail,5311,Kyoto Craft Center,Japan,Gion,JPY,2765.52,413881.0,2765.52
X0019623,T008285,M01186,retail,5311,Velo Thailand,Thailand,Khao San,THB,312.45,10274.08,312.45
X0019624,T008286,M04692,retail,5311,Vio,Indonesia,Ubud,IDR,14.62,240914.0,14.62
X0019625,T008288,M01683,retail,5311,Kayu Aya shops,Indonesia,Seminyak,IDR,2.04,33655.0,2.04
X0019626,T008289,M00649,retail,5311,Han Market,Vietnam,Han River,VND,19.83,479291.0,19.83
X0019627,T008290,M03564,retail,5311,Circle K,Indonesia,Malioboro,IDR,41.99,691926.0,41.99
X0019628,T008291,M04673,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,276.12,361.02,276.12
X0019629,T008292,M00255,retail,5311,Tokyu Hands Namba,Japan,Namba,JPY,164.54,24625.0,164.54
X0019630,T008293,M03433,retail,5311,Dobi,Malaysia,George Town,MYR,32.09,137.5,32.09
X0019631,T008294,M00820,retail,5311,FamilyMart,Japan,Shibuya,JPY,313.99,46992.0,313.99
X0019632,T008295,M00619,retail,5311,Times Square,Thailand,Sukhumvit,THB,64.06,2106.33,64.06
X0019633,T008296,M04193,retail,5311,Sneaker Street,Hong Kong,Mong Kok,HKD,2249.13,17536.64,2249.13
X0019634,T008297,M04878,retail,5311,COEX Mall,South Korea,Gangnam,KRW,134.45,191254.0,134.45
X0019635,T008298,M03104,retail,5311,7-Eleven,Australia,Laneways,AUD,57.43,89.13,57.43
X0019636,T008299,M00740,retail,5311,Uniqlo Ginza,Japan,Ginza,JPY,2567.92,384310.0,2567.92
X0019637,T008300,M00162,retail,5311,COEX Mall,South Korea,Gangnam,KRW,3517.56,5003523.0,3517.56
X0019638,T008301,M00621,retail,5311,Seminyak Village,Indonesia,Seminyak,IDR,18.09,298033.0,18.09
X0019639,T008302,M01838,retail,5311,Plaza Senayan nearby,Indonesia,SCBD,IDR,67.87,1118415.0,67.87
X0019640,T008303,M02290,retail,5311,Ladies' Market,Hong Kong,Mong Kok,HKD,1050.96,8194.39,1050.96
X0019641,T008304,M04200,retail,5311,Kuromon Market,Japan,Namba,JPY,239.35,35820.0,239.35
X0019642,T008306,M02290,retail,5311,Giant,Australia,CBD,AUD,207.75,322.42,207.75
X0019643,T008308,M04958,retail,5311,Big One Supermarket,Thailand,Patong,THB,138.78,4563.43,138.78
X0019644,T008309,M00031,retail,5311,Abbesses shops,France,Montmartre,EUR,1716.21,1518.79,1716.21
X0019645,T008310,M02350,retail,5311,Shop&Go!,Vietnam,District 1,VND,57.99,1401326.0,57.99
X0019646,T008311,M00774,retail,5311,People's Park Centre,Singapore,Chinatown,SGD,182.05,238.02,182.05
X0019647,T008312,M00840,retail,5311,IFC Mall,Hong Kong,Central,HKD,1207.19,9412.53,1207.19
X0019648,T008313,M00590,retail,5311,Granny Bike,Thailand,Khao San,THB,16.35,537.6,16.35
X0019649,T008314,M03224,retail,5311,세븐7편의점,South Korea,Gangnam,KRW,636.25,905021.0,636.25
X0019650,T008315,M04361,retail,5311,Merci,France,Le Marais,EUR,236.07,208.92,236.07
X0019651,T008316,M04385,retail,5311,Pavilion nearby,Malaysia,KLCC,MYR,66.71,285.82,66.71
X0019652,T008317,M02015,retail,5311,boomerang,Indonesia,Malioboro,IDR,12.4,204260.0,12.4
X0019653,T008318,M02534,retail,5311,Chinatown Complex,Singapore,Chinatown,SGD,775.01,1013.28,775.01
X0019654,T008319,M04783,retail,5311,Ralph Lauren,Japan,Shibuya,JPY,559.31,83705.0,559.31
X0019655,T008320,M03435,retail,5311,Tokyu Hands Namba,Japan,Namba,JPY,190.53,28514.0,190.53
X0019656,T008322,M00011,retail,5311,Place du Tertre,France,Montmartre,EUR,915.17,809.9,915.17
X0019657,T008323,M03971,retail,5311,Han Market,Vietnam,Han River,VND,159.29,3849219.0,159.29
X0019658,T008324,M03363,retail,5311,Pacific Place,Indonesia,SCBD,IDR,2.28,37603.0,2.28
X0019659,T008325,M02007,retail,5311,Jaens Spa Ubud,Indonesia,Ubud,IDR,3.38,55668.0,3.38
X0019660,T008326,M01055,retail,5311,Woolworths Metro,Australia,CBD,AUD,158.79,246.44,158.79
X0019661,T008327,M01535,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,221.36,948.42,221.36
X0019662,T008328,M01021,retail,5311,H&M,South Korea,Myeongdong,KRW,110.88,157726.0,110.88
X0019663,T008329,M00565,retail,5311,Suria KLCC,Malaysia,KLCC,MYR,22.11,94.72,22.11
X0019664,T008330,M01638,retail,5311,Pitti,Italy,Duomo,EUR,218.1,193.01,218.1
X0019665,T008331,M04787,retail,5311,CU,South Korea,Haeundae,KRW,155.17,220724.0,155.17
X0019666,T008332,M01809,retail,5311,Kuromon Market,Japan,Namba,JPY,68.58,10264.0,68.58
X0019667,T008333,M01621,retail,5311,Lane Crawford,Hong Kong,Central,HKD,154.05,1201.17,154.05
X0019668,T008334,M04534,retail,5311,Kyoto Craft Center,Japan,Gion,JPY,541.65,81063.0,541.65
X0019669,T008336,M00146,retail,5311,Sneaker Street,Hong Kong,Mong Kok,HKD,359.81,2805.45,359.81
X0019670,T008338,M01249,retail,5311,Viva - Street wear,Japan,Shibuya,JPY,837.05,125271.0,837.05
X0019671,T008339,M04961,retail,5311,Seminyak Village,Indonesia,Seminyak,IDR,76.29,1257090.0,76.29
X0019672,T008340,M01793,retail,5311,Nishiki Market stalls,Japan,Gion,JPY,499.78,74796.0,499.78
X0019673,T008342,M01636,retail,5311,Ladies' Market,Hong Kong,Mong Kok,HKD,4010.27,31268.38,4010.27
X0019674,T008343,M02668,retail,5311,People's Park Centre,Singapore,Chinatown,SGD,293.17,383.31,293.17
X0019675,T008344,M01315,retail,5311,Cosentino,Australia,Laneways,AUD,263.78,409.38,263.78
