member_id,segment,home_market,pattern,is_targeted,recommended_intervention,top_category,top_subcategory,top_merchant,recommended_voucher,predicted_uplift,te_points,te_credit,expected_spend,leakage_estimate,total_spend,category_hhi,merchant_diversity,threshold_score,mean_cash
M03228,core,Singapore,Points Optimiser,True,2x / 3x points,dining,Cafe & Coffee,Harrys Steakhouse & Pub,3x points on dining,0.2749777098991637,0.2749777098991637,0.2056598351948972,21.18,56.38510761086248,1375.9,0.3770038717589477,1.0,0.2222222222222222,0.5715666666666667
M03230,core,Australia,Immediate Value Seeker,True,Cashback / statement credit,transport,Premium Transport,Optile,Cashback at Optile,0.1708749046240606,0.12567476235987726,0.15794426943692585,3083.2799999999997,192.06513768888436,3083.2799999999997,0.2822958245985571,1.0,0.14285714285714285,0.04
M03231,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Mak's Noodle,Cashback at Mak's Noodle,0.12538488643303392,0.12538488643303392,0.16099435368347312,1670.24,755.01924011828,1685.01,0.2940150123941149,1.0,0.14285714285714285,0.23827500000000001
M03232,core,United States,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Kyubey,Cashback at Kyubey,0.16348456161456418,0.12711952962049983,0.16077849176866404,2867.1099999999997,494.3865322566046,2882.41,0.30490652093116777,1.0,0.1875,0.36604000000000003
M03233,core,Australia,Already Loyal,False,No incentive,retail,Convenience,7-Eleven,—,0.13922103949941003,0.13922103949941003,0.11442750162025213,16871.850000000002,4371.1141213299115,17201.37,0.4816759293768348,0.96,0.2,0.35825555555555555
M03234,core,Hong Kong,Merchant Explorer,True,Merchant-specific voucher,retail,Premium Retail,Merci,Merci voucher,0.15431220709978263,0.11900034959525198,0.1466466631222595,4082.58,1597.7509890621272,4189.86,0.31124887890159264,0.9523809523809523,0.2857142857142857,0.2618
M03235,core,Singapore,Threshold Chaser,True,"Spend X, get Y back",retail,Premium Retail,BHV Marais,Spend & get-back at BHV Marais,0.15060524466498904,0.12103400309147012,0.16107296936526924,5432.259999999999,206.87082815193435,5432.26,0.41467137803386006,1.0,0.5,0.0783
M03236,core,Japan,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),lodging,Upscale Hotel,Gion Hatanaka,—,0.13911697588333405,0.13461698303041264,0.1594544776723044,3670.21,1875.418146766947,4256.44,0.39509193694597206,1.0,0.1,0.4633333333333333
M03238,core,Hong Kong,Low Responsiveness,False,No incentive,transport,Premium Transport,Kakao T,—,0.10342858661161952,0.10342858661161952,0.16519825367422725,2024.33,10.289020910404133,2024.33,0.27600452367055006,1.0,0.25,0.04
M03239,core,United States,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Yat Lok,Cashback at Yat Lok,0.1279446620340517,0.1279446620340517,0.15440857500010424,593.25,96.54773591001523,593.25,0.3742073540137333,1.0,0.25,0.14
M03240,core,Hong Kong,Category Loyalist,True,Category-specific reward,transport,Ride-hail & Taxi,Grab,Ride-hail & Taxi reward (transport),0.2800703768895835,0.2800703768895835,0.258089769003548,50.03,209.80203277741566,50.03,0.722177806648012,1.0,0.5,0.8005
M03241,core,Hong Kong,Category Loyalist,True,Category-specific reward,lodging,Budget & Hostel,Hilton Da Nang,Budget & Hostel reward (lodging),0.24123140191049786,0.24123140191049786,0.2658337435420066,71.95,413.0530592227104,71.95,0.6258004434204318,1.0,0.0,0.316
M03242,core,Singapore,Already Loyal,False,No incentive,retail,Premium Retail,Aerim Florist,—,0.15197599511354642,0.15197599511354642,0.13684791897515836,9452.94,2274.270133118065,10007.98,0.4376710249155754,0.9743589743589743,0.2564102564102564,0.27643
M03246,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,dining,Fast Food,MOS Burger,MOS Burger voucher,0.17180434961107235,0.12589032128548167,0.15258546556224145,6798.72,259.03547868741884,7418.47,0.3057356211671888,0.9642857142857143,0.25,0.1539625
M03247,gold,Singapore,Threshold Chaser,True,"Spend X, get Y back",dining,Fine Dining,Hong-bok,Spend & get-back at Hong-bok,0.1232442770007697,0.1232442770007697,0.11141891193938062,2148.7400000000002,146.1126547266217,2966.27,0.34877492685141265,1.0,0.5,0.282275
M03248,gold,Japan,Low Responsiveness,False,No incentive,retail,Premium Retail,Saigon Centre,—,0.1039685165511115,0.1039685165511115,0.14211963269955746,985.47,1354.3445054202002,1653.23,0.30423103342617513,1.0,0.2,0.232425
M03249,gold,Australia,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Maxwell Food Centre,Maxwell Food Centre voucher,0.1537363633211228,0.12754956732321912,0.10036579727581932,6158.17,2670.0644830062297,7332.929999999999,0.32816331198257453,0.9615384615384616,0.2692307692307692,0.419175
M03250,gold,United States,Threshold Chaser,True,"Spend X, get Y back",dining,Fine Dining,Din Tai Fung Suria KLCC,Spend & get-back at Din Tai Fung Suria KLCC,0.1216931686546001,0.1216931686546001,0.11158966882046503,605.51,206.79873922413776,1703.44,0.30828148032056923,1.0,0.38461538461538464,0.33785
M03253,core,Australia,Merchant Explorer,True,Merchant-specific voucher,retail,Premium Retail,Abbesses shops,Abbesses shops voucher,0.16122378525019862,0.16122378525019862,0.12770007126159166,7384.4400000000005,4540.509131026972,10324.91,0.6434641616202925,0.75,0.21428571428571427,0.300525
M03255,core,Hong Kong,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,고래사어묵,Cashback at 고래사어묵,0.2082155107868553,0.16272121445467852,0.23925353717797204,1346.45,898.4851353782735,1345.45,0.35176814313217863,1.0,0.3333333333333333,0.04
M03256,platinum,Singapore,Threshold Chaser,True,"Spend X, get Y back",transport,Premium Transport,Sydney Ferries,Spend & get-back at Sydney Ferries,0.13062877893227826,0.13062877893227826,0.10751996452754077,2625.81,19.080431342351744,2625.81,0.2785587108600015,1.0,0.5,0.04
M03258,gold,Singapore,Points Optimiser,True,2x / 3x points,retail,Premium Retail,IFC Mall,3x points on retail,0.1217735106869357,0.11700067351139662,0.07900352682681318,5713.8099999999995,0.0,5713.8099999999995,0.48830005979082364,1.0,0.25,0.14
M03259,core,Singapore,Merchant Explorer,True,Merchant-specific voucher,lodging,Hotel,Royal Plaza Hotel,Royal Plaza Hotel voucher,0.16380425544527463,0.13046418266943036,0.15296442017861767,6892.08,3016.075147312748,7708.5,0.36111313542837564,0.9629629629629629,0.18518518518518517,0.2863375
M03261,core,Hong Kong,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Le Consulat,Cashback at Le Consulat,0.12714575012606844,0.12714575012606844,0.16044184820328883,882.06,1164.9043542713905,896.36,0.3652551947540744,1.0,0.25,0.24855
M03262,core,Australia,Merchant Explorer,True,Merchant-specific voucher,transport,Rail & Metro,Seoul Metro,Seoul Metro voucher,0.1870331813375139,0.1426718960884493,0.15043175893193808,13369.5,3582.290688486398,14032.05,0.29562464112237935,0.9512195121951219,0.3170731707317073,0.2966666666666667
M03263,gold,Singapore,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),retail,Premium Retail,Mercedes-Benz Georgetown,—,0.11740273490999045,0.11740273490999045,0.1384130148219639,121.8,159.13963877019285,121.8,0.5301312954829177,1.0,0.5,0.4729
M03265,core,Singapore,Low Responsiveness,False,No incentive,dining,Cafe & Coffee,Mido Cafe,—,0.11335611148947505,0.11335611148947505,0.1600379163781244,2534.2799999999997,320.3195534688905,2534.2799999999997,0.40202492056538847,1.0,0.25,0.14
M03266,core,Australia,Points Optimiser,True,2x / 3x points,lodging,Upscale Hotel,JW Marriott KL,3x points on lodging,0.278132404348611,0.278132404348611,0.19673915253423693,142.11,885.6993406122685,1099.59,0.32748671393839324,1.0,0.125,0.39444999999999997
M03267,core,Australia,Already Loyal,False,No incentive,dining,Fine Dining,Two Fingers,—,0.14997953490055815,0.12323509119216484,0.12547192577457256,8856.04,1556.6292007738266,8968.3,0.34540838698742,0.9714285714285714,0.17142857142857143,0.1869
M03269,gold,Singapore,Already Loyal,False,No incentive,dining,Cafe & Coffee,Mido Cafe,—,0.13280258637356562,0.1082659524794641,0.0992226308162143,13380.46,738.4763557916498,13380.46,0.38841768567227297,1.0,0.3125,0.08415
M03270,platinum,Singapore,Points Optimiser,True,2x / 3x points,retail,Premium Retail,Tokyu Hands Shibuya,3x points on retail,0.17941818086683498,0.14880714831259223,0.14208162324089765,1381.16,2.7002784972050335,1381.16,0.36732059709606263,1.0,0.25,0.1166
M03271,core,Hong Kong,Low Responsiveness,False,No incentive,retail,Premium Retail,Wako,—,0.1148126735759935,0.1148126735759935,0.16683441019426143,951.11,9.575307558106886,951.11,0.2644539473587942,1.0,0.0,0.1166
M03272,gold,United States,Points Optimiser,True,2x / 3x points,dining,Casual Dining,Gou Lou,3x points on dining,0.4,0.4,0.4,54.400000000000006,175.449291953898,138.63,0.4243307213457832,1.0,0.125,0.6367
M03273,core,Singapore,Threshold Chaser,True,"Spend X, get Y back",lodging,Hotel,Cerulean Tower Tokyu Hotel,Spend & get-back at Cerulean Tower Tokyu Hotel,0.11965125078728064,0.11965125078728064,0.15612033806054504,707.27,1.0035095662902191,1336.27,0.3699219972519346,1.0,0.625,0.28685
M03276,platinum,Singapore,Points Optimiser,True,2x / 3x points,lodging,Budget & Hostel,Vipa House,3x points on lodging,0.32117593612761264,0.32117593612761264,0.17480544134847076,55.67,98.47560027330022,62.79,0.4305022434397785,1.0,0.0,0.4571
M03277,platinum,Singapore,Points Optimiser,True,2x / 3x points,lodging,Upscale Hotel,The Hoxton Paris,3x points on lodging,0.18043759781700838,0.16462493268865477,0.11110533112264834,7948.7699999999995,5667.398311369424,7948.77,0.46953162345960364,1.0,0.2,0.3037666666666667
M03278,core,Singapore,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),dining,Fine Dining,Kikunoi,—,0.11719051086200102,0.11719051086200102,0.15911432367549835,1974.99,1752.4000995129795,2286.63,0.4300990088041524,1.0,0.14285714285714285,0.3727
M03279,core,Australia,Already Loyal,False,No incentive,retail,Apparel,Toni & Guy,—,0.14190468126466038,0.1355679458177383,0.1331891691768977,10922.599999999999,16.972073154113332,11372.880000000001,0.35480452457654377,1.0,0.2,0.19086666666666666
M03281,core,Australia,Category Loyalist,True,Category-specific reward,retail,Premium Retail,Abbesses shops,Premium Retail reward (retail),0.2784412706995204,0.2784412706995204,0.23753674884487178,304.29,627.3132545586483,554.54,0.500493966121511,1.0,0.1111111111111111,0.224
M03282,gold,Singapore,Points Optimiser,True,2x / 3x points,dining,Fine Dining,Gwangjang Market stalls,3x points on dining,0.13041174081185994,0.13041174081185994,0.11069186740195262,474.3,279.905749881808,497.36,0.42434239288186687,1.0,0.16666666666666666,0.178
M03283,core,Japan,Category Loyalist,True,Category-specific reward,transport,Rail & Metro,Busan Metro Line 2,Rail & Metro reward (transport),0.16754390983386627,0.16754390983386627,0.21616390570867083,1048.23,584.0272863401727,1047.23,0.5996987631534001,1.0,0.3333333333333333,0.04
M03284,gold,Singapore,Low Responsiveness,False,No incentive,transport,Rail & Metro,Seoul Metro,—,0.09830807092592295,0.09830807092592295,0.1115444751175218,1869.65,72.73759632932868,1869.6499999999999,0.6102737461394844,1.0,0.0,0.04
M03286,core,Japan,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,해운대 소문난 삼계탕 Ginseng chicken soup,Cashback at 해운대 소문난 삼계탕 Ginseng chicken soup,0.13547244691620702,0.13547244691620702,0.1560012566352892,1410.64,552.0165497606845,1481.72,0.35050549164786154,1.0,0.0,0.21236666666666668
M03287,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fast Food,Rocket Burgers and Fries,Cashback at Rocket Burgers and Fries,0.16068149700381787,0.12986325578315855,0.15945959336545493,4884.219999999999,105.31506668789932,4896.58,0.3883032992264124,1.0,0.125,0.25645
M03288,gold,Australia,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),retail,Premium Retail,Kuromon Market,—,0.13252219719481143,0.13252219719481143,0.12779114551152562,1341.0900000000001,175.1835545124739,1844.5700000000002,0.3260564626292151,1.0,0.18181818181818182,0.4580666666666667
M03291,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,retail,Premium Retail,Kuromon Market,Cashback at Kuromon Market,0.15677710958164653,0.12177110030595968,0.15812307366436454,3578.87,305.0907221587503,4266.83,0.38922827254757975,1.0,0.125,0.29475
M03292,core,Singapore,Low Responsiveness,False,No incentive,retail,Premium Retail,Westfield Sydney,—,0.11317340034481382,0.11317340034481382,0.16112826564564964,642.79,3.846345444359258,642.79,0.3062875159917893,1.0,0.75,0.04
M03293,core,Japan,Merchant Explorer,True,Merchant-specific voucher,transport,Rail & Metro,Osaka Metro,Osaka Metro voucher,0.18169726205577694,0.1188821292269284,0.15437133012307092,6703.58,582.7955831485448,7282.19,0.293223526885773,0.9032258064516129,0.3225806451612903,0.2636888888888889
M03295,core,Japan,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),lodging,Hotel,Imperial Hotel Tokyo,—,0.12188407565266844,0.12188407565266844,0.16124058088697069,881.0,14.819700570058103,1326.5,0.34405000209564407,1.0,0.45454545454545453,0.4580666666666667
M03297,core,Singapore,Threshold Chaser,True,"Spend X, get Y back",dining,Fine Dining,Maxwell Food Centre,Spend & get-back at Maxwell Food Centre,0.16319191166276126,0.1239235762005753,0.1415836166496523,6162.599999999999,1049.893915524433,6162.6,0.2746043137885701,1.0,0.375,0.18562499999999998
M03299,gold,Singapore,Fee-Sensitive Traveller,False,No incentive (FX-offset out of scope),dining,Fine Dining,La Maison Rose,—,0.12039455785825309,0.12039455785825309,0.11058698846478665,901.49,1556.193793522925,906.48,0.26788208187802937,1.0,0.0,0.42025
M03300,core,Singapore,Immediate Value Seeker,True,Cashback / statement credit,dining,Fine Dining,Gion Duck Noodles,Cashback at Gion Duck Noodles,0.22624691976753245,0.22624691976753245,0.2532821313588815,429.36,790.7978258485074,668.33,0.4045847379823595,0.8666666666666667,0.0,0.66372
M03301,core,Hong Kong,Low Responsiveness,False,No incentive,transport,Premium Transport,Citybus,—,0.10610784967583872,0.10610784967583872,0.1716696380825456,975.86,0.0,1115.64,0.26371426538484954,1.0,0.42857142857142855,0.29855
M03302,gold,Japan,Low Responsiveness,False,No incentive,lodging,Upscale Hotel,St. Regis Singapore,—,0.10812398517193672,0.10812398517193672,0.10839102897377798,1334.32,187.59275383829686,1334.32,0.301538110262043,1.0,0.2727272727272727,0.08986666666666666
M03306,gold,Singapore,Threshold Chaser,True,"Spend X, get Y back",retail,Premium Retail,BHV Marais,Spend & get-back at BHV Marais,0.13781604537959968,0.10912655193870494,0.0992132291746098,3849.44,2310.325139011084,3849.44,0.31154237061240636,1.0,0.42105263157894735,0.17218333333333335
M03307,gold,Singapore,Already Loyal,False,No incentive,retail,Premium Retail,Sneaker Street,—,0.13966803557444427,0.129494422369027,0.09489067888705738,6576.61,2113.191101036826,7062.95,0.433143694428558,1.0,0.21052631578947367,0.30406666666666665
M03308,gold,Australia,Immediate Value Seeker,True,Cashback / statement credit,lodging,Mid-scale Hotel,Pendini,Cashback at Pendini,0.18301218472113728,0.18301218472113728,0.1991557493131937,430.0,1573.8957157651726,824.14,0.30316239488622415,1.0,0.3333333333333333,0.314525
M03309,centurion,United States,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Yat Lok,Yat Lok voucher,0.15363673336020867,0.13700187832540528,0.0947929685856341,19051.99,10262.495195758476,19469.08,0.35222709854554785,1.0,0.3,0.314
M03310,gold,Japan,Points Optimiser,True,2x / 3x points,retail,Premium Retail,ION Orchard,3x points on retail,0.15382642351486175,0.13251449036946805,0.10150019527108813,3590.26,2291.6966715277517,3967.7400000000002,0.3427365245214138,1.0,0.23076923076923078,0.311525
M03311,core,Australia,Threshold Chaser,True,"Spend X, get Y back",dining,Fast Food,Subway,Spend & get-back at Subway,0.1709317335900548,0.12703360958184423,0.16495038738108986,3921.83,68.9018763366559,3921.83,0.42807013877296635,1.0,0.5,0.04
M03312,core,Hong Kong,Points Optimiser,True,2x / 3x points,dining,Fine Dining,Caffè Cibreo,3x points on dining,0.15261178642142614,0.15261178642142614,0.14987943124108663,784.24,1520.2042369945261,795.65,0.49990203257896576,1.0,0.3333333333333333,0.2813
M03313,core,United States,Immediate Value Seeker,True,Cashback / statement credit,retail,Apparel,Uniqlo Ginza,Cashback at Uniqlo Ginza,0.14360256932354884,0.13109369547054478,0.14266265499740213,6174.87,2745.5955504759695,6592.64,0.4008788391214869,1.0,0.14285714285714285,0.244075
M03315,gold,Hong Kong,Category Loyalist,True,Category-specific reward,retail,Premium Retail,Hang Ngang silk shops,Premium Retail reward (retail),0.2806068990126005,0.2806068990126005,0.241514575703484,319.88,1923.3573566224293,319.88,0.5381192227284056,1.0,0.0,0.316
M03316,platinum,United States,Points Optimiser,True,2x / 3x points,dining,Fine Dining,Maxwell Food Centre,3x points on dining,0.1482664377839446,0.1184998948219026,0.09976043925547147,4177.91,343.3370500424265,4217.37,0.28037011346839935,0.8571428571428571,0.07142857142857142,0.169075
M03318,centurion,Singapore,Already Loyal,False,No incentive,dining,Fine Dining,Ginza Kagari,—,0.13534384340337127,0.12307176680619897,0.10896529272712363,44934.68,8728.811415657068,46815.22,0.5175538762891474,0.9428571428571428,0.2571428571428571,0.32107
M03319,gold,Japan,Merchant Explorer,True,Merchant-specific voucher,dining,Fine Dining,Dae Jang Geum,Dae Jang Geum voucher,0.16763192330537457,0.13651512447162084,0.14895321848691756,8304.51,3787.8384293358095,8312.17,0.29182781438359734,1.0,0.2413793103448276,0.2892375
